Subject,Word,Sentence1,Sentence2,Sense,Context,POSWord,Stimulus_RT,Stimulus_RESP,Trial,Correctness,correctness,Accuracy,AoA_word,Word_logW,Word_logW_CD,Word_W_million,CLD_Frequency,PMI,PSPMI,TScore,PSTScore,EntropyCharacterFrequencies,SentencePair_id,meaning1,meaning2,meaning1_id,meaning2_id,Sentence1_meaning_type,Sentence2_meaning_type,AoA_meaning1,AoA_meaning2,AoA_rating_diff,AoA_rating_diff_abs,AoA_rating_mean
17,金星,他们成功用望远镜拍摄到了浩大的金星。,他们的天体研究目标选择了金星。,Same,Different,Same,2567,7,62,Correct,1,0.822265625,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,194,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense1,sense1,4.74,4.2,0.54,0.54,4.470000000000001
17,金星,登陆金星是我们人类伟大的梦想之一。,探索金星是我们人类伟大的梦想之一。,Same,Same,Same,1537,7,117,Correct,1,0.822265625,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,193,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense1,sense1,4.74,4.2,0.54,0.54,4.470000000000001
17,金星,他因为战功卓越而被授予了金星。,金星隐藏的奥秘也代表了宇宙的神秘。,Different,Different,Same,3001,1,179,Correct,1,0.822265625,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,200,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense2,sense1,4.74,4.2,0.54,0.54,4.470000000000001
17,金星,遥远的金星也是天文学家们研究的对象。,帽子上的金星是退伍军人的荣誉象征。,Different,Different,Same,2127,1,241,Correct,1,0.822265625,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,199,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense1,sense2,4.74,4.2,0.54,0.54,4.470000000000001
17,金星,象征着名誉的金星吸引了他的目光。,象征着银河的金星吸引了他的目光。,Different,Same,Same,3734,1,312,Correct,1,0.822265625,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,198,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense2,sense1,4.74,4.2,0.54,0.54,4.470000000000001
17,金星,他一直想要买一个金星奖杯。,他一直想要买一个金星模型。,Different,Same,Same,4405,3,370,Correct,1,0.822265625,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,197,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense1,sense2,4.74,4.2,0.54,0.54,4.470000000000001
17,金星,那位老兵胸前佩戴者好几颗金星。,奖牌上的金星象征着运动员的精神。,Same,Different,Same,3297,1,439,Incorrect,0,0.822265625,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,196,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense2,sense2,4.74,4.2,0.54,0.54,4.470000000000001
17,金星,这枚勋章的表面上刻着荣耀的金星。,这枚勋章的表面上刻着褪色的金星。,Same,Same,Same,4891,7,504,Correct,1,0.822265625,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,195,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense2,sense2,4.74,4.2,0.54,0.54,4.470000000000001
18,金星,那位老兵胸前佩戴者好几颗金星。,奖牌上的金星象征着运动员的精神。,Same,Different,Same,4870,2,20,Incorrect,0,0.826171875,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,196,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense2,sense2,4.74,4.2,0.54,0.54,4.470000000000001
18,金星,这枚勋章的表面上刻着荣耀的金星。,这枚勋章的表面上刻着褪色的金星。,Same,Same,Same,4248,7,85,Correct,1,0.826171875,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,195,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense2,sense2,4.74,4.2,0.54,0.54,4.470000000000001
18,金星,他们成功用望远镜拍摄到了浩大的金星。,他们的天体研究目标选择了金星。,Same,Different,Same,2009,7,150,Correct,1,0.826171875,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,194,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense1,sense1,4.74,4.2,0.54,0.54,4.470000000000001
18,金星,登陆金星是我们人类伟大的梦想之一。,探索金星是我们人类伟大的梦想之一。,Same,Same,Same,3116,7,224,Correct,1,0.826171875,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,193,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense1,sense1,4.74,4.2,0.54,0.54,4.470000000000001
18,金星,他因为战功卓越而被授予了金星。,金星隐藏的奥秘也代表了宇宙的神秘。,Different,Different,Same,2166,1,284,Correct,1,0.826171875,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,200,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense2,sense1,4.74,4.2,0.54,0.54,4.470000000000001
18,金星,遥远的金星也是天文学家们研究的对象。,帽子上的金星是退伍军人的荣誉象征。,Different,Different,Same,2781,1,344,Correct,1,0.826171875,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,199,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense1,sense2,4.74,4.2,0.54,0.54,4.470000000000001
18,金星,象征着名誉的金星吸引了他的目光。,象征着银河的金星吸引了他的目光。,Different,Same,Same,2395,1,409,Correct,1,0.826171875,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,198,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense2,sense1,4.74,4.2,0.54,0.54,4.470000000000001
18,金星,他一直想要买一个金星奖杯。,他一直想要买一个金星模型。,Different,Same,Same,3103,6,470,Incorrect,0,0.826171875,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,197,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense1,sense2,4.74,4.2,0.54,0.54,4.470000000000001
19,金星,遥远的金星也是天文学家们研究的对象。,帽子上的金星是退伍军人的荣誉象征。,Different,Different,Same,3208,1,29,Correct,1,0.8671875,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,199,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense1,sense2,4.74,4.2,0.54,0.54,4.470000000000001
19,金星,象征着名誉的金星吸引了他的目光。,象征着银河的金星吸引了他的目光。,Different,Same,Same,6870,2,86,Correct,1,0.8671875,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,198,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense2,sense1,4.74,4.2,0.54,0.54,4.470000000000001
19,金星,他一直想要买一个金星奖杯。,他一直想要买一个金星模型。,Different,Same,Same,3579,1,154,Correct,1,0.8671875,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,197,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense1,sense2,4.74,4.2,0.54,0.54,4.470000000000001
19,金星,那位老兵胸前佩戴者好几颗金星。,奖牌上的金星象征着运动员的精神。,Same,Different,Same,3808,7,222,Correct,1,0.8671875,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,196,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense2,sense2,4.74,4.2,0.54,0.54,4.470000000000001
19,金星,这枚勋章的表面上刻着荣耀的金星。,这枚勋章的表面上刻着褪色的金星。,Same,Same,Same,1784,7,275,Correct,1,0.8671875,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,195,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense2,sense2,4.74,4.2,0.54,0.54,4.470000000000001
19,金星,他们成功用望远镜拍摄到了浩大的金星。,他们的天体研究目标选择了金星。,Same,Different,Same,1668,7,344,Correct,1,0.8671875,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,194,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense1,sense1,4.74,4.2,0.54,0.54,4.470000000000001
19,金星,登陆金星是我们人类伟大的梦想之一。,探索金星是我们人类伟大的梦想之一。,Same,Same,Same,1756,7,411,Correct,1,0.8671875,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,193,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense1,sense1,4.74,4.2,0.54,0.54,4.470000000000001
19,金星,他因为战功卓越而被授予了金星。,金星隐藏的奥秘也代表了宇宙的神秘。,Different,Different,Same,1538,1,472,Correct,1,0.8671875,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,200,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense2,sense1,4.74,4.2,0.54,0.54,4.470000000000001
2,金星,他们成功用望远镜拍摄到了浩大的金星。,他们的天体研究目标选择了金星。,Same,Different,Same,4945,7,19,Correct,1,0.90234375,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,194,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense1,sense1,4.74,4.2,0.54,0.54,4.470000000000001
2,金星,登陆金星是我们人类伟大的梦想之一。,探索金星是我们人类伟大的梦想之一。,Same,Same,Same,3294,7,89,Correct,1,0.90234375,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,193,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense1,sense1,4.74,4.2,0.54,0.54,4.470000000000001
2,金星,他因为战功卓越而被授予了金星。,金星隐藏的奥秘也代表了宇宙的神秘。,Different,Different,Same,4655,1,146,Correct,1,0.90234375,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,200,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense2,sense1,4.74,4.2,0.54,0.54,4.470000000000001
2,金星,遥远的金星也是天文学家们研究的对象。,帽子上的金星是退伍军人的荣誉象征。,Different,Different,Same,2849,1,217,Correct,1,0.90234375,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,199,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense1,sense2,4.74,4.2,0.54,0.54,4.470000000000001
2,金星,象征着名誉的金星吸引了他的目光。,象征着银河的金星吸引了他的目光。,Different,Same,Same,3777,1,288,Correct,1,0.90234375,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,198,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense2,sense1,4.74,4.2,0.54,0.54,4.470000000000001
2,金星,他一直想要买一个金星奖杯。,他一直想要买一个金星模型。,Different,Same,Same,2771,1,339,Correct,1,0.90234375,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,197,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense1,sense2,4.74,4.2,0.54,0.54,4.470000000000001
2,金星,那位老兵胸前佩戴者好几颗金星。,奖牌上的金星象征着运动员的精神。,Same,Different,Same,2544,7,412,Correct,1,0.90234375,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,196,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense2,sense2,4.74,4.2,0.54,0.54,4.470000000000001
2,金星,这枚勋章的表面上刻着荣耀的金星。,这枚勋章的表面上刻着褪色的金星。,Same,Same,Same,1887,7,479,Correct,1,0.90234375,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,195,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense2,sense2,4.74,4.2,0.54,0.54,4.470000000000001
20,金星,这枚勋章的表面上刻着荣耀的金星。,这枚勋章的表面上刻着褪色的金星。,Same,Same,Same,2636,7,37,Correct,1,0.890625,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,195,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense2,sense2,4.74,4.2,0.54,0.54,4.470000000000001
20,金星,他们成功用望远镜拍摄到了浩大的金星。,他们的天体研究目标选择了金星。,Same,Different,Same,2322,7,97,Correct,1,0.890625,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,194,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense1,sense1,4.74,4.2,0.54,0.54,4.470000000000001
20,金星,登陆金星是我们人类伟大的梦想之一。,探索金星是我们人类伟大的梦想之一。,Same,Same,Same,3341,7,173,Correct,1,0.890625,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,193,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense1,sense1,4.74,4.2,0.54,0.54,4.470000000000001
20,金星,他因为战功卓越而被授予了金星。,金星隐藏的奥秘也代表了宇宙的神秘。,Different,Different,Same,2763,1,230,Correct,1,0.890625,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,200,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense2,sense1,4.74,4.2,0.54,0.54,4.470000000000001
20,金星,遥远的金星也是天文学家们研究的对象。,帽子上的金星是退伍军人的荣誉象征。,Different,Different,Same,2471,1,293,Correct,1,0.890625,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,199,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense1,sense2,4.74,4.2,0.54,0.54,4.470000000000001
20,金星,象征着名誉的金星吸引了他的目光。,象征着银河的金星吸引了他的目光。,Different,Same,Same,2791,1,367,Correct,1,0.890625,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,198,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense2,sense1,4.74,4.2,0.54,0.54,4.470000000000001
20,金星,他一直想要买一个金星奖杯。,他一直想要买一个金星模型。,Different,Same,Same,4210,1,421,Correct,1,0.890625,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,197,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense1,sense2,4.74,4.2,0.54,0.54,4.470000000000001
20,金星,那位老兵胸前佩戴者好几颗金星。,奖牌上的金星象征着运动员的精神。,Same,Different,Same,4610,7,481,Correct,1,0.890625,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,196,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense2,sense2,4.74,4.2,0.54,0.54,4.470000000000001
21,金星,那位老兵胸前佩戴者好几颗金星。,奖牌上的金星象征着运动员的精神。,Same,Different,Same,12581,1,50,Incorrect,0,0.865234375,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,196,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense2,sense2,4.74,4.2,0.54,0.54,4.470000000000001
21,金星,这枚勋章的表面上刻着荣耀的金星。,这枚勋章的表面上刻着褪色的金星。,Same,Same,Same,10274,7,128,Correct,1,0.865234375,14.5714285714286,1.5563,1.4472,1.07,2.5204,1.1606,2.8665,1.3119,3.6994,0.9999,195,名词。太阳系八大行星之一，按离太阳由近而远的次序计为第二颗,名词。金黄色的五角星,1389,1390,sense2,sense2,4.74,4.2,0.54,0.54,4.470000000000001
